HoV,TZ_Flow,MIXP,AMBP,AMBT,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R600_HD
ASD1536,927.563625,2563.7947,101244.54,295.964934,131,136,114,120,155
ASD1537,925.8500625,2547.701,101346.48,294.660923,131,136,114,120,155
ASD1538,928.323125,2532.2187,101374.146,297.272282,131,136,114,120,155
ASD1539,927.655375,2482.225,101448.52,295.528168,131,136,114,120,155
ASD1540,928.12,2594.0638,101350.56,295.465102,131,136,114,120,155
ASD1541,928.817125,2610.449,101284.67,295.0889,131,136,114,120,155
ASD1542,926.7778,2541.0316,101397.5,295.887537,131,136,114,120,155
ASD1543,926.7128,2616.8295,101433.4,295.558655,131,136,114,120,155
ASD1544,927.863375,2647.5025,101436.28,295.431887,131,136,114,120,155
ASD1545,927.335125,2567.1741,101353.55,294.368649,131,136,114,120,155
ASD1546,927.539625,2584.3822,101299.3,295.630904,131,136,114,120,155
ASD1547,927.7834375,2612.941,101449.066,295.111176,131,136,114,120,155
ASD1548,927.4771875,2571.8262,101415.75,295.126454,131,136,114,120,155
ASD1549,928.673125,2647.4785,101396.954,295.608874,131,136,114,120,155
ASD1550,926.529,2598.2353,101337.8,295.231028,131,136,114,120,155
ASD1551,927.861375,2609.7494,101310.44,295.147477,131,136,114,120,155
ASD1552,927.300125,2614.4125,101392.97,295.395508,131,136,114,120,155
ASD1553,927.895625,2529.6505,101358.704,295.440058,131,136,114,120,155
ASD1554,929.441125,2588.5275,101348.126,295.51622,131,136,114,120,155
ASD1555,927.5215,2630.207,101328.31,295.595444,131,136,114,120,155
ASD1556,928.6050375,2584.3866,101291.876,295.971167,131,136,114,120,155
ASD1557,928.0287875,2638.6332,101408.61,296.244673,131,136,114,120,155
ASD1558,925.7985,2616.9792,101418.976,295.186219,131,136,114,120,155
ASD1559,928.124875,2561.5324,101372.186,294.440781,131,136,114,120,155
ASD1560,928.3593,2458.1774,101439.386,296.282,131,136,114,120,155
ASD1561,927.65425,2588.7428,101339.66,294.931807,131,136,114,120,155
ASD1562,927.95875,2665.966,101344.5,295.38038,131,136,114,120,155
ASD1563,927.212625,2587.9236,101363.257,295.57828,131,136,114,120,155
ASD1564,927.746,2617.724,101478.59,294.352963,131,136,114,120,155
ASD1565,927.5733125,2584.4736,101400.726,296.016144,131,136,114,120,155
ASD1566,928.535625,2595.4977,101349.47,295.115132,131,136,114,120,155
ASD1567,927.253,2520.2162,101412.85,294.684403,131,136,114,120,155
ASD1568,927.51825,2597.3856,101314.325,295.352286,131,136,114,120,155
ASD1569,927.599375,2647.1718,101435.785,295.499771,131,136,114,120,155
ASD1570,928.113325,2587.6297,101381.055,294.628544,131,136,114,120,155
ASD1571,928.175425,2547.652,101347.687,294.637627,131,136,114,120,155
ASD1572,927.36625,2617.4088,101380.6,295.347441,131,136,114,120,155
ASD1573,928.8965,2662.4798,101310.81,295.694327,131,136,114,120,155
ASD1574,927.165075,2695.7476,101260.41,295.212277,131,136,114,120,155
ASD1575,928.06045,2522.197,101397.12,296.265278,131,136,114,120,155
ASD1576,927.385125,2626.3985,101427.91,295.748078,131,136,114,120,155
ASD1577,927.11175,2565.2811,101506.63,296.039765,131,136,114,120,155
ASD1578,926.803625,2605.1514,101352.454,295.092293,131,136,114,120,155
ASD1579,926.675875,2529.5095,101278.625,294.897509,131,136,114,120,155
ASD1580,927.838625,2640.604,101378.45,295.52443,131,136,114,120,155
ASD1581,928.249125,2545.1675,101272.8,295.104258,131,136,114,120,155
ASD1582,927.617875,2503.5961,101417.28,295.987555,131,136,114,120,155
ASD1583,927.7779375,2489.9742,101302.76,295.757136,131,136,114,120,155
ASD1584,927.601,2587.5977,101405.646,296.027876,131,136,114,120,155
ASD1585,927.1155,2684.983,101504.114,294.92571,131,136,114,120,155
ASD1586,927.491075,2573.6664,101414.87,294.994376,131,136,114,120,155
ASD1587,929.4622,2538.4924,101406.95,294.929936,131,136,114,120,155
ASD1588,928.198,2651.4894,101337.933,295.000332,131,136,114,120,155
ASD1589,926.3806875,2420.03,101469.31,295.774979,131,136,114,120,155
ASD1590,926.12,2587.054,101312.81,295.495657,131,136,114,120,155
ASD1591,925.63375,2558.8083,101322.15,295.834889,131,136,114,120,155
ASD1592,926.637125,2602.4921,101364.7,294.560643,131,136,114,120,155
ASD1593,927.620875,2631.2164,101419.84,295.28408,131,136,114,120,155
ASD1594,927.517,2601.7824,101283.966,295.270983,131,136,114,120,155
ASD1595,927.487625,2679.332,101386.74,295.941565,131,136,114,120,155
ASD1596,928.1313375,2576.3262,101493.646,294.675394,131,136,114,120,155
ASD1597,928.18875,2696.3078,101342.48,295.21718,131,136,114,120,155
ASD1598,926.39275,2598.4169,101358.295,294.984995,131,136,114,120,155
ASD1599,927.182925,2561.172,101450.586,294.698555,131,136,114,120,155
ASD1600,927.1075,2531.8687,101381.14,295.330887,131,136,114,120,155
ASD1601,928.220125,2591.178,101312.26,295.43856,131,136,114,120,155
ASD1602,927.106,2601.2932,101335.85,296.078797,131,136,114,120,155
ASD1603,927.171,2508.4917,101409.534,295.573458,131,136,114,120,155
ASD1604,928.2760625,2660.2064,101512.036,294.78482,131,136,114,120,155
ASD1605,927.682125,2511.3638,101333.62,294.430584,131,136,114,120,155
ASD1606,927.5112875,2646.1365,101338.32,295.119133,131,136,114,120,155
ASD1607,927.203875,2542.8484,101451.35,295.492607,131,136,114,120,155
ASD1608,926.09695,2614.5262,101310.83,296.008353,131,136,114,120,155
ASD1609,927.766125,2564.0121,101367.85,296.07992,131,136,114,120,155
ASD1610,927.58625,2648.8403,101393.39,294.449505,131,136,114,120,155
ASD1611,927.589375,2639.8624,101352.98,294.83574,131,136,114,120,155
ASD1612,928.407375,2619.2202,101413.605,295.102864,131,136,114,120,155
ASD1613,927.6305,2506.0814,101420.435,295.434473,131,136,114,120,155
ASD1614,926.21225,2600.5434,101331.415,295.264279,131,136,114,120,155
ASD1615,926.76425,2605.4178,101353.345,295.36478,131,136,114,120,155
ASD1616,928.05275,2561.8849,101238.6,295.378977,131,136,114,120,155
ASD1617,926.90825,2515.4375,101470.01,295.961466,131,136,114,120,155
ASD1618,926.052325,2527.8938,101358.82,295.205607,131,136,114,120,155
ASD1619,927.582,2623.2285,101414.465,295.251198,131,136,114,120,155
ASD1620,927.346125,2682.8743,101256.024,295.36889,131,136,114,120,155
ASD1621,926.4375,2596.4174,101385.22,295.528496,131,136,114,120,155
ASD1622,927.66975,2537.2759,101332.54,294.278414,131,136,114,120,155
ASD1623,928.5235625,2587.8002,101399.35,296.628348,131,136,114,120,155
ASD1624,927.1188375,2729.7348,101295.966,296.583266,131,136,114,120,155
ASD1625,927.70875,2446.7861,101450.25,294.360524,131,136,114,120,155
ASD1626,926.8038125,2659.688,101390.674,294.76934,131,136,114,120,155
ASD1627,927.1411875,2488.0644,101397.675,295.29646,131,136,114,120,155
ASD1628,928.244175,2582.406,101397.253,295.96107,131,136,114,120,155
ASD1629,927.3172,2582.1709,101427.44,295.055996,131,136,114,120,155
ASD1630,927.2715,2577.8353,101327.856,295.440115,131,136,114,120,155
ASD1631,927.56775,2542.5074,101311.725,295.479414,131,136,114,120,155
ASD1632,926.32355,2469.1113,101408.47,295.88903,131,136,114,120,155
ASD1633,929.278,2523.2847,101422.89,295.705977,131,136,114,120,155
ASD1634,927.471925,2546.1437,101371.454,296.47726,131,136,114,120,155
ASD1635,927.51725,2640.1604,101425.43,296.34236,131,136,114,120,155
ASD1636,927.49375,2615.0484,101405.09,295.234154,131,136,114,120,155
ASD1637,927.413875,2672.3963,101317.72,294.601279,131,136,114,120,155
ASD1638,926.2605,2621.91,101399.05,295.469756,131,136,114,120,155
ASD1639,927.7303375,2813.947,101357.465,293.901637,131,136,114,120,155
ASD1640,927.079925,2574.0982,101356.77,294.97653,131,136,114,120,155
ASD1641,927.93375,2668.6573,101414.954,296.274601,131,136,114,120,155
ASD1642,928.1963375,2576.7262,101364.64,295.769259,131,136,114,120,155
ASD1643,927.29475,2589.4419,101462.616,295.484974,131,136,114,120,155
ASD1644,927.85525,2725.4723,101365.594,296.446547,131,136,114,120,155
ASD1645,926.2297,2602.5242,101349.774,294.945635,131,136,114,120,155
ASD1646,927.096125,2723.1894,101294.3,295.65078,131,136,114,120,155
ASD1647,927.28745,2652.3245,101265.643,295.081438,131,136,114,120,155
ASD1648,926.880125,2678.9898,101358.984,294.639721,131,136,114,120,155
ASD1649,925.9695,2493.9934,101304.614,294.606621,131,136,114,120,155
ASD1650,926.311875,2669.2343,101336.42,294.260022,131,136,114,120,155
ASD1651,926.781125,2513.7474,101321.61,296.126301,131,136,114,120,155
ASD1652,928.4246875,2722.522,101293.994,294.127125,131,136,114,120,155
ASD1653,927.743,2624.7604,101392.444,295.792937,131,136,114,120,155
ASD1654,928.241375,2567.2821,101337.18,295.84376,131,136,114,120,155
ASD1655,927.661875,2746.039,101427.62,295.474299,131,136,114,120,155
ASD1656,894.404375,2659.6172,100297.766,297.899567,131,136,120,120,148
ASD1657,895.268175,2553.0045,100186.4,297.587372,131,136,120,120,148
ASD1658,895.558925,2509.5018,100207.47,297.240229,131,136,120,120,148
ASD1659,894.325,2639.032,100333.563,297.000927,131,136,120,120,148
ASD1660,894.886875,2597.6164,100149.896,296.415461,131,136,120,120,148
ASD1661,894.16675,2598.4999,100314.49,297.279879,131,136,120,120,148
ASD1662,895.9765,2564.792,100185.81,297.148053,131,136,120,120,148
ASD1663,894.697375,2687.6268,100359.485,295.380234,131,136,120,120,148
ASD1664,895.52825,2597.631,100327.844,296.863152,131,136,120,120,148
ASD1665,895.7306625,2484.0816,100315.05,297.17684,131,136,120,120,148
ASD1666,894.79805,2555.9214,100154.926,297.218048,131,136,120,120,148
ASD1667,893.8994625,2527.6625,100222.314,297.750906,131,136,120,120,148
ASD1668,893.798375,2620.6253,100188.72,297.002907,131,136,120,120,148
ASD1669,906.62025,2603.301,101035.24,297.708207,131,136,120,120,150
ASD1670,905.6304125,2564.9334,101185.45,296.530116,131,136,120,120,150
ASD1671,904.8317,2632.2985,101065.95,298.054959,131,136,120,120,150
ASD1672,905.661625,2620.7874,101105.927,297.586066,131,136,120,120,150
ASD1673,905.0465375,2612.2278,101081.78,297.453654,131,136,120,120,150
ASD1674,906.45805,2562.6934,101098.004,297.31914,131,136,120,120,150
ASD1675,905.5615,2708.1944,101089.02,297.159914,131,136,120,120,150
ASD1676,905.834375,2603.309,101228.156,296.974648,131,136,120,120,150
ASD1677,907.72125,2614.6652,101062.96,298.109808,131,136,120,120,150
ASD1678,905.6850375,2659.4326,101036.316,296.559359,131,136,120,120,150
ASD1679,905.365125,2570.0378,101077.87,296.66682,131,136,120,120,150
ASD1680,905.476125,2564.645,101062.604,296.659735,131,136,120,120,150
ASD1681,906.37695,2653.1927,101147.01,296.293047,131,136,120,120,150
ASD1682,906.3213375,2583.9537,101086.66,296.052271,131,136,120,120,150
ASD1683,906.043125,2629.9698,101044.88,297.33447,131,136,120,120,150
ASD1684,905.299375,2626.059,101208.026,297.01721,131,136,120,120,150
ASD1685,905.8275,2498.8752,101063.354,298.145361,131,136,120,120,150
ASD1686,904.66705,2667.3225,101137.64,297.052222,131,136,120,120,150
ASD1687,905.533125,2629.2027,101109.393,297.404002,131,136,120,120,150
ASD1688,903.633425,2514.3755,101072.565,296.293894,131,136,120,120,150
ASD1689,905.011825,2546.5006,101101.074,296.841988,131,136,120,120,150
ASD1690,906.2165875,2634.229,101030.88,297.39021,131,136,120,120,150
ASD1691,905.135875,2598.3177,101099.774,296.359618,131,136,120,120,150
ASD1692,906.34825,2558.4702,101057.17,297.128006,131,136,120,120,150
ASD1693,904.635875,2594.6777,101154.73,296.804533,131,136,120,120,150
ASD1694,905.2985375,2504.3255,101197.687,297.589987,131,136,120,120,150
ASD1695,904.8060625,2525.968,101073.035,297.615694,131,136,120,120,150
ASD1696,905.4747,2544.7596,101059.924,297.46695,131,136,120,120,150
ASD1697,905.6004375,2776.4761,101209.83,296.599064,131,136,120,120,150
ASD1698,906.08875,2671.887,101131.683,296.614153,131,136,120,120,150
ASD1699,905.52075,2588.5689,101109.204,298.845518,131,136,120,120,150
ASD1700,904.67725,2695.528,101209.13,297.13898,131,136,120,120,150
ASD1701,905.74745,2564.6797,101041.69,297.062321,131,136,120,120,150
ASD1702,903.596575,2620.1567,101108.12,297.37309,131,136,120,120,150
ASD1703,905.609625,2575.1282,101155.743,296.439825,131,136,120,120,150
ASD1704,906.0755,2579.7985,101173.914,295.837643,131,136,120,120,150
ASD1705,904.77775,2625.3214,101132.837,296.5426,131,136,120,120,150
ASD1706,906.676875,2636.4542,101014.24,296.152123,131,136,120,120,150
ASD1707,905.74555,2619.438,101123.53,297.273066,131,136,120,120,150
ASD1708,906.8034375,2513.2559,101140.23,297.188363,131,136,120,120,150
ASD1709,905.21095,2645.5433,101177.344,296.916584,131,136,120,120,150
ASD1710,905.4295,2558.8589,101036.487,296.909533,131,136,120,120,150
ASD1711,904.43525,2626.3533,101170.4,297.20123,131,136,120,120,150
ASD1712,905.67055,2676.8251,101127.03,296.527575,131,136,120,120,150
ASD1713,904.70505,2568.9896,101042.95,296.403899,131,136,120,120,150
ASD1714,905.327125,2600.7078,101065.87,297.601405,131,136,120,120,150
ASD1715,905.4727875,2571.49,101116.52,298.027966,131,136,120,120,150
ASD1716,905.0205,2725.1898,101170.483,296.392779,131,136,120,120,150
ASD1717,905.7502,2568.1757,101236.43,297.386101,131,136,120,120,150
ASD1718,904.884,2578.0497,101068.713,297.398972,131,136,120,120,150
ASD1719,916.989,2504.7161,102414.95,294.998461,131,136,120,125,150
ASD1720,917.969625,2617.7832,102404.79,294.357983,131,136,120,125,150
ASD1721,917.651625,2680.9126,102283.37,293.985999,131,136,120,125,150
ASD1722,918.860625,2667.2882,102384.033,295.7041,131,136,120,125,150
ASD1723,917.60175,2613.1624,102525.39,294.4893,131,136,120,125,150
ASD1724,917.4446875,2555.6965,102308.417,295.309245,131,136,120,125,150
ASD1725,917.418,2450.9998,102402.75,295.010823,131,136,120,125,150
ASD1726,918.03125,2513.4722,102289.374,294.611313,131,136,120,125,150
ASD1727,917.7391875,2580.6595,102285.59,294.3793,131,136,120,125,150
ASD1728,918.82775,2610.4868,102420.09,294.176018,131,136,120,125,150
ASD1729,917.78075,2605.4369,102467.9,294.97419,131,136,120,125,150
ASD1730,918.10905,2603.2383,102293.066,294.790282,131,136,120,125,150
ASD1731,917.3515,2663.0362,102393.567,294.611226,131,136,120,125,150
ASD1732,918.37975,2620.2335,102383.905,294.447192,131,136,120,125,150
ASD1733,917.460325,2622.2563,102365.045,294.197718,131,136,120,125,150
ASD1734,918.9177,2648.2786,102235.02,294.99003,131,136,120,125,150
ASD1735,918.9010625,2628.6215,102424.9,293.997647,131,136,120,125,150
ASD1736,918.3258,2436.247,102334.595,294.393639,131,136,120,125,150
ASD1737,917.0723,2606.8867,102369.653,293.769303,131,136,120,125,150
ASD1738,917.20275,2821.5017,102367.41,294.365775,131,136,120,125,150
ASD1739,919.505,2549.1224,102415.3,294.51846,131,136,120,125,150
ASD1740,918.29155,2603.7857,102299.28,294.529494,131,136,120,125,150
ASD1741,918.319625,2599.219,102197.54,294.913123,131,136,120,125,150
ASD1742,917.15525,2679.2446,102414.7,294.491635,131,136,120,125,150
ASD1743,917.95225,2630.0306,102360.81,294.241057,131,136,120,125,150
ASD1744,917.70425,2631.8285,102207.33,295.110743,131,136,120,125,150
ASD1745,916.7684125,2625.9136,102370.95,294.859032,131,136,120,125,150
ASD1746,917.593625,2640.9601,102453.9,293.993533,131,136,120,125,150
ASD1747,918.7215375,2680.6337,102333.73,294.4957,131,136,120,125,150
ASD1748,917.2525,2528.4786,102336.896,295.67519,131,136,120,125,150
ASD1749,917.44275,2560.9005,102169.244,294.404229,131,136,120,125,150
ASD1750,916.2994375,2629.2744,102356.35,293.873982,131,136,120,125,150
ASD1751,918.691375,2512.7113,102372.424,294.069458,131,136,120,125,150
ASD1752,916.6922,2584.49,102399.786,294.358033,131,136,120,125,150
ASD1753,918.295875,2630.1281,102299.536,294.632004,131,136,120,125,150
ASD1754,917.728125,2630.697,102417.53,294.509869,131,136,120,125,150
ASD1755,917.6305375,2576.3453,102409.2,294.990332,131,136,120,125,150
ASD1756,918.713075,2719.7733,102285.32,294.019392,131,136,120,125,150
ASD1757,917.530675,2591.9678,102287.58,294.506625,131,136,120,125,150
ASD1758,918.9447,2524.933,102303.59,294.767798,131,136,120,125,150
ASD1759,917.973875,2552.6169,102377.36,295.001774,131,136,120,125,150
ASD1760,919.265825,2596.2288,102352.12,295.161974,131,136,120,125,150
ASD1761,919.5335,2606.683,102367.694,293.829144,131,136,120,125,150
ASD1762,916.5062,2615.6008,102362.69,294.563715,131,136,120,125,150
ASD1763,918.186875,2540.2454,102351.93,294.623577,131,136,120,125,150
ASD1764,917.608375,2585.9436,102317.2,294.708647,131,136,120,125,150
ASD1765,918.405,2512.42,102273.126,294.458622,131,136,120,125,150
ASD1766,918.686625,2618.504,102381.31,294.126881,131,136,120,125,150
ASD1767,918.91225,2600.4662,102392.02,293.95798,131,136,120,125,150
ASD1768,918.637,2544.1975,102424.65,294.15474,131,136,120,125,150
ASD1769,948.38025,2590.3633,102259.937,294.783465,131,145,120,125,160
ASD1770,947.0327,2551.3016,102308.26,294.959725,131,145,120,125,160
ASD1771,947.8183,2698.4852,102237.97,295.17197,131,145,120,125,160
ASD1772,946.7771875,2532.6723,102239.606,295.902312,131,145,120,125,160
ASD1773,947.4405,2569.6232,102107.684,294.306675,131,145,120,125,160
ASD1774,947.3043,2593.6335,102414.7,294.828288,131,145,120,125,160
ASD1775,946.8331875,2637.288,102250.745,294.525298,131,145,120,125,160
ASD1776,948.4675625,2664.623,102250.946,295.340832,131,145,120,125,160
ASD1777,947.749875,2643.9447,102356.21,295.341462,131,145,120,125,160
ASD1778,948.1008125,2640.5516,102344.867,294.656554,131,145,120,125,160
ASD1779,947.80975,2592.3368,102179.443,293.771956,131,145,120,125,160
ASD1780,947.7894625,2564.5739,102424.28,294.152134,131,145,120,125,160
ASD1781,948.912125,2535.0847,102339.27,294.29173,131,145,120,125,160
ASD1782,946.831,2542.3077,102295.08,295.24742,131,145,120,125,160
ASD1783,946.87975,2639.375,102321.36,294.922253,131,145,120,125,160
ASD1784,946.936625,2662.44,102328.85,295.216433,131,145,120,125,160
ASD1785,946.270675,2566.1081,102374.664,293.751242,131,145,120,125,160
ASD1786,948.3795,2638.5355,102281.19,294.462496,131,145,120,125,160
ASD1787,947.518,2602.4618,102269.745,295.057616,131,145,120,125,160
ASD1788,948.867575,2644.9265,102341.62,294.755614,131,145,120,125,160
ASD1789,948.02375,2566.2542,102181.226,294.127112,131,145,120,125,160
ASD1790,946.930625,2531.2479,102203.253,294.214434,131,145,120,125,160
ASD1791,947.57425,2633.0229,102283.325,293.999117,131,145,120,125,160
ASD1792,947.3313125,2682.1259,102298.64,294.53149,131,145,120,125,160
ASD1793,946.82225,2662.5788,102179.193,294.538254,131,145,120,125,160
ASD1794,946.891625,2587.7571,102364.404,296.06273,131,145,120,125,160
ASD1795,948.0625,2682.855,102225.15,294.591755,131,145,120,125,160
ASD1796,947.341875,2639.3652,102328.015,293.93671,131,145,120,125,160
ASD1797,947.8350875,2544.9734,102331.71,294.071404,131,145,120,125,160
ASD1798,947.389625,2553.2778,102249.677,293.917029,131,145,120,125,160
ASD1799,946.015375,2557.3877,102292.377,294.275618,131,145,120,125,160
ASD1800,948.364625,2615.742,102181.635,294.657168,131,145,120,125,160
ASD1801,948.14,2525.2531,102261.444,293.391404,131,145,120,125,160
ASD1802,948.3290875,2386.8362,102324.97,294.40032,131,145,120,125,160
ASD1803,947.6403,2636.491,102293.53,294.128117,131,145,120,125,160
ASD1804,948.414625,2669.6959,102292.21,295.140564,131,145,120,125,160
ASD1805,947.89075,2697.9599,102354.75,294.366637,131,145,120,125,160
ASD1806,946.8585,2647.007,102304.43,293.58023,131,145,120,125,160
ASD1807,946.9834125,2589.4514,102312.72,294.20458,131,145,120,125,160
ASD1808,948.0345,2663.408,102329.626,293.222565,131,145,120,125,160
ASD1809,948.6698125,2666.2851,102363.696,294.69349,131,145,120,125,160
ASD1810,946.416,2650.3563,102310.675,293.409678,131,145,120,125,160
ASD1811,947.77405,2621.458,102318.01,293.803927,131,145,120,125,160
ASD1812,947.6355,2696.8445,102263.68,294.274205,131,145,120,125,160
ASD1813,946.7315,2609.4042,102231.63,294.633768,131,145,120,125,160
ASD1814,948.088075,2599.8934,102280.04,294.202414,131,145,120,125,160
ASD1815,947.84625,2597.5117,102254.05,294.465552,131,145,120,125,160
ASD1816,947.757625,2602.5927,102355.97,294.553198,131,145,120,125,160
ASD1817,947.604825,2551.6973,102318.567,294.967434,131,145,120,125,160
ASD1818,946.9078125,2732.9887,102256.055,294.18379,131,145,120,125,160
ASD1819,946.123375,2562.0132,102321.49,294.62793,131,145,120,125,160
ASD1820,947.16975,2609.5572,102196.51,295.13943,131,145,120,125,160
ASD1821,947.630625,2630.8197,102343.34,293.089102,131,145,120,125,160
ASD1822,945.88575,2692.7921,102338.74,294.378607,131,145,120,125,160
ASD1823,946.839,2556.6748,102276.35,294.777317,131,145,120,125,160
ASD1824,947.4227875,2572.2414,102230.41,293.680964,131,145,120,125,160
ASD1825,947.057375,2564.2523,102278,294.61895,131,145,120,125,160
ASD1826,947.14475,2526.806,102233.966,294.815167,131,145,120,125,160
ASD1827,947.352625,2664.5102,102202.795,293.940817,131,145,120,125,160
ASD1828,946.835625,2700.0477,102235.657,294.552811,131,145,120,125,160
ASD1829,947.06345,2525.6533,102255.566,293.399731,131,145,120,125,160
ASD1830,947.528125,2647.5758,102258.3,294.77183,131,145,120,125,160
ASD1831,946.3716875,2653.3117,102213.574,294.40963,131,145,120,125,160
ASD1832,948.3915,2521.4413,102237.24,294.043845,131,145,120,125,160
ASD1833,947.372125,2477.5465,102286.926,293.37518,131,145,120,125,160
ASD1834,946.836925,2682.7053,102195.825,293.91868,131,145,120,125,160
ASD1835,947.95225,2631.7307,102356.805,294.457877,131,145,120,125,160
ASD1836,946.195375,2549.1117,102241.284,294.549221,131,145,120,125,160
ASD1837,947.85525,2525.7874,102399.52,293.944615,131,145,120,125,160
ASD1838,948.610875,2492.4314,102231.99,294.25156,131,145,120,125,160
ASD1839,948.085325,2566.0172,102334.44,294.878779,131,145,120,125,160
ASD1840,947.464375,2696.3882,102271.69,293.963515,131,145,120,125,160
ASD1841,944.78925,2597.5132,102203.86,294.007718,131,145,120,125,160
ASD1842,946.6340625,2624.6925,102327.76,294.370497,131,145,120,125,160
ASD1843,947.120125,2610.8978,102382.12,295.672024,131,145,120,125,160
ASD1844,947.1465,2674.2813,102302.09,294.357523,131,145,120,125,160
ASD1845,948.2981875,2519.0401,102242.444,295.248427,131,145,120,125,160
ASD1846,947.189375,2518.9768,102237.933,295.091895,131,145,120,125,160
ASD1847,946.937375,2704.6556,102210.55,293.677159,131,145,120,125,160
ASD1848,946.917125,2664.1352,102258.57,294.581452,131,145,120,125,160
ASD1849,946.030875,2567.492,102319.26,294.582524,131,145,120,125,160
ASD1850,947.578125,2618.1065,102212.53,294.555209,131,145,120,125,160
ASD1851,947.30975,2586.9265,102288.275,294.769865,131,145,120,125,160
ASD1852,947.888,2500.4831,102338.043,294.883755,131,145,120,125,160
ASD1853,948.1243125,2707.6565,102220.57,294.015477,131,145,120,125,160
ASD1854,946.606625,2677.8524,102389.343,293.97333,131,145,120,125,160
ASD1855,946.577125,2628.555,102291.23,293.491837,131,145,120,125,160
ASD1856,947.86725,2576.7977,102259.686,294.406454,131,145,120,125,160
ASD1857,946.2835,2569.5038,102284.973,295.911786,131,145,120,125,160
ASD1858,948.0226875,2617.5245,102244.36,294.040451,131,145,120,125,160
ASD1859,947.64775,2576.6525,102288.82,294.103068,131,145,120,125,160
ASD1860,948.298625,2639.9801,102194.44,295.211405,131,145,120,125,160
ASD1861,948.52375,2647.7814,102159.65,294.420859,131,145,120,125,160
ASD1862,948.8005875,2597.1954,102279.02,295.337805,131,145,120,125,160
ASD1863,948.506375,2507.9329,102248.3,295.159418,131,145,120,125,160
ASD1864,947.09175,2534.8724,102276.965,293.599612,131,145,120,125,160
ASD1865,946.5405,2562.5736,102259.143,294.490813,131,145,120,125,160
ASD1866,947.143125,2693.0874,102284.106,294.294173,131,145,120,125,160
ASD1867,946.83325,2685.5719,102374.01,294.79469,131,145,120,125,160
ASD1868,946.8965,2469.7279,102222.88,294.660408,131,145,120,125,160
ASD1869,946.699825,2576.2875,102203.577,293.866434,131,145,120,125,160
ASD1870,947.019375,2469.5608,102246.893,295.378733,131,145,120,125,160
ASD1871,947.02225,2615.8733,102285.92,294.268023,131,145,120,125,160
ASD1872,947.0845,2742.0034,102312.4,295.282582,131,145,120,125,160
ASD1873,946.757375,2688.795,102263.654,295.424368,131,145,120,125,160
ASD1874,947.8778125,2526.373,102264.24,294.164664,131,145,120,125,160
ASD1875,946.572575,2623.3341,102386.32,294.383284,131,145,120,125,160
ASD1876,947.634875,2582.5838,102291.97,294.623953,131,145,120,125,160
ASD1877,948.325875,2667.7036,102380.27,293.876233,131,145,120,125,160
ASD1878,947.736125,2553.2038,102261.3,294.247006,131,145,120,125,160
ASD1879,947.277075,2570.3463,102291.92,292.894879,131,145,120,125,160
ASD1880,947.1492,2560.4246,102195.66,293.86507,131,145,120,125,160
ASD1881,947.08855,2601.4166,102266.13,295.186194,131,145,120,125,160
ASD1882,946.9838,2585.7653,102300.354,295.784157,131,145,120,125,160
ASD1883,947.362875,2607.301,102247.49,294.592312,131,145,120,125,160
ASD1884,948.36125,2622.1596,102270.06,294.368393,131,145,120,125,160
ASD1885,947.355425,2646.854,102264.98,294.789528,131,145,120,125,160
ASD1886,948.107875,2660.1086,102180.01,294.870345,131,145,120,125,160
ASD1887,947.731,2646.898,102225.653,294.120661,131,145,120,125,160
ASD1888,946.28,2589.0228,102263.885,294.105511,131,145,120,125,160
ASD1889,946.7133375,2631.1554,102263.53,294.927964,131,145,120,125,160
ASD1890,947.40575,2615.1037,102293.09,294.153563,131,145,120,125,160
ASD1891,947.755875,2550.093,102292.926,294.08537,131,145,120,125,160
ASD1892,945.89625,2698.6929,102337.81,293.931528,131,145,120,125,160
ASD1893,947.829625,2563.718,102315.58,294.66107,131,145,120,125,160
ASD1894,947.35625,2612.1208,102335.75,294.465884,131,145,120,125,160
ASD1895,947.003,2671.8914,102323.12,294.112988,131,145,120,125,160
ASD1896,948.829625,2712.6715,102290.344,293.476042,131,145,120,125,160
ASD1897,947.340625,2684.8513,102283.51,293.68049,131,145,120,125,160
ASD1898,947.98825,2608.2035,102314.02,294.498257,131,145,120,125,160
ASD1899,947.426375,2604.8859,102389.01,294.098568,131,145,120,125,160
ASD1900,947.17975,2650.2237,102240.137,294.29638,131,145,120,125,160
ASD1901,947.435,2616.261,102276.65,295.026265,131,145,120,125,160
ASD1902,947.4625,2591.2012,102255.15,295.004088,131,145,120,125,160
ASD1903,947.676125,2655.9788,102339.79,294.820248,131,145,120,125,160
ASD1904,946.98325,2487.6184,102330.59,294.251263,131,145,120,125,160
ASD1905,947.483825,2613.9416,102462.1,294.384047,131,145,120,125,160
ASD1906,946.822625,2594.7935,102322.974,294.036505,131,145,120,125,160
ASD1907,946.883,2547.568,102280.54,294.523753,131,145,120,125,160
ASD1908,948.5545,2627.0998,102339.3,294.483096,131,145,120,125,160
ASD1909,948.429375,2590.647,102311.066,294.065089,131,145,120,125,160
ASD1910,948.0765,2621.0646,102236.06,294.404103,131,145,120,125,160
ASD1911,945.7359375,2552.3092,102330.71,293.430056,131,145,120,125,160
ASD1912,946.6,2573.1209,102402.66,294.73357,131,145,120,125,160
